id,name,price,stockQuantity
P1316,Sản phẩm 1316,70456.83,92
P1317,Sản phẩm 1317,34279.32,227
P1318,Sản phẩm 1318,93352.39,435
P1319,Sản phẩm 1319,2323.5,73
P1320,Sản phẩm 1320,58446.03,156
P1321,Sản phẩm 1321,19907.96,262
P1322,Sản phẩm 1322,79975.73,213
P1323,Sản phẩm 1323,22875.62,44
P1324,Sản phẩm 1324,34925.21,211
P1325,Sản phẩm 1325,14347.92,229
P1326,Sản phẩm 1326,20722.7,273
P1327,Sản phẩm 1327,21531.64,326
P1328,Sản phẩm 1328,49922.3,315
P1329,Sản phẩm 1329,46031.59,500
P1330,Sản phẩm 1330,84024.75,42
P1331,Sản phẩm 1331,54936.08,141
P1332,Sản phẩm 1332,55118.79,425
P1333,Sản phẩm 1333,77882.47,347
P1334,Sản phẩm 1334,99966.78,226
P1335,Sản phẩm 1335,85436.94,256
P1336,Sản phẩm 1336,87303.39,115
P1337,Sản phẩm 1337,60626.28,57
P1338,Sản phẩm 1338,59984.12,409
P1339,Sản phẩm 1339,79766.57,361
P1340,Sản phẩm 1340,70332.86,336
P1341,Sản phẩm 1341,98482.03,411
P1342,Sản phẩm 1342,99817.71,49
P1343,Sản phẩm 1343,83399.55,238
P1344,Sản phẩm 1344,99422.83,215
P1345,Sản phẩm 1345,12004.05,376
P1346,Sản phẩm 1346,95143.51,224
P1347,Sản phẩm 1347,69324.18,312
P1348,Sản phẩm 1348,90211.78,122
P1349,Sản phẩm 1349,1966.58,224
P1350,Sản phẩm 1350,67568.01,369
P1351,Sản phẩm 1351,86422.37,254
P1352,Sản phẩm 1352,7232.7,458
P1353,Sản phẩm 1353,85018.19,60
P1354,Sản phẩm 1354,29009.79,109
P1355,Sản phẩm 1355,10948.37,390
P1356,Sản phẩm 1356,33745.15,380
P1357,Sản phẩm 1357,39434.34,44
P1358,Sản phẩm 1358,40950.66,409
P1359,Sản phẩm 1359,91578.75,91
P1360,Sản phẩm 1360,8628.24,85
P1361,Sản phẩm 1361,11770.66,498
P1362,Sản phẩm 1362,47186.75,267
P1363,Sản phẩm 1363,17157.19,342
P1364,Sản phẩm 1364,26625.36,291
P1365,Sản phẩm 1365,86964.05,128
P1366,Sản phẩm 1366,24469.86,346
P1367,Sản phẩm 1367,99637.15,364
P1368,Sản phẩm 1368,63227.93,400
P1369,Sản phẩm 1369,62149.66,261
P1370,Sản phẩm 1370,19906.28,322
P1371,Sản phẩm 1371,41356.29,188
P1372,Sản phẩm 1372,23827.13,71
P1373,Sản phẩm 1373,60672.48,394
P1374,Sản phẩm 1374,43559.19,390
P1375,Sản phẩm 1375,95888.73,63
P1376,Sản phẩm 1376,82898.49,76
P1377,Sản phẩm 1377,45939.63,23
P1378,Sản phẩm 1378,10304.49,338
P1379,Sản phẩm 1379,91431.07,436
P1380,Sản phẩm 1380,35876.43,486
P1381,Sản phẩm 1381,20419.38,55
P1382,Sản phẩm 1382,10063.98,6
P1383,Sản phẩm 1383,81700.46,312
P1384,Sản phẩm 1384,74231.71,154
P1385,Sản phẩm 1385,83662.2,236
P1386,Sản phẩm 1386,96029.05,119
P1387,Sản phẩm 1387,28526.54,221
P1388,Sản phẩm 1388,98347.95,143
P1389,Sản phẩm 1389,34955.51,451
P1390,Sản phẩm 1390,21333.05,142
P1391,Sản phẩm 1391,47179.44,264
P1392,Sản phẩm 1392,63521.83,452
P1393,Sản phẩm 1393,81773.59,373
P1394,Sản phẩm 1394,90357.27,415
P1395,Sản phẩm 1395,7626.75,101
P1396,Sản phẩm 1396,88668.41,178
P1397,Sản phẩm 1397,43444.26,273
P1398,Sản phẩm 1398,55341.31,124
P1399,Sản phẩm 1399,72784.18,92
P1400,Sản phẩm 1400,41315.88,397
P1401,Sản phẩm 1401,88765.73,268
P1402,Sản phẩm 1402,32225.63,121
P1403,Sản phẩm 1403,91294.12,297
P1404,Sản phẩm 1404,2990.14,488
P1405,Sản phẩm 1405,80114.08,471
P1406,Sản phẩm 1406,76588.48,205
P1407,Sản phẩm 1407,25997.9,63
P1408,Sản phẩm 1408,21036.45,208
P1409,Sản phẩm 1409,77024.7,68
P1410,Sản phẩm 1410,71968.92,23
P1411,Sản phẩm 1411,85372.68,186
P1412,Sản phẩm 1412,63612.78,156
P1413,Sản phẩm 1413,78827.37,212
P1414,Sản phẩm 1414,2682.57,3
P1415,Sản phẩm 1415,21957.62,128
P1416,Sản phẩm 1416,49621.89,43
P1417,Sản phẩm 1417,37613.21,255
P1418,Sản phẩm 1418,40027.29,197
P1419,Sản phẩm 1419,92497.72,457
P1420,Sản phẩm 1420,46172.25,147
P1421,Sản phẩm 1421,90108.11,45
P1422,Sản phẩm 1422,78828.55,89
P1423,Sản phẩm 1423,22878.88,160
P1424,Sản phẩm 1424,6295.49,116
P1425,Sản phẩm 1425,88663.44,47
P1426,Sản phẩm 1426,68462.8,355
P1427,Sản phẩm 1427,6765.48,485
P1428,Sản phẩm 1428,22818.98,64
P1429,Sản phẩm 1429,49074.46,246
P1430,Sản phẩm 1430,13562.51,45
P1431,Sản phẩm 1431,84171.04,122
P1432,Sản phẩm 1432,85472.02,346
P1433,Sản phẩm 1433,90890.7,169
P1434,Sản phẩm 1434,74498.09,10
P1435,Sản phẩm 1435,56136.31,498
P1436,Sản phẩm 1436,22377.68,360
P1437,Sản phẩm 1437,98186.07,273
P1438,Sản phẩm 1438,64259.87,464
P1439,Sản phẩm 1439,61145.69,59
P1440,Sản phẩm 1440,47379.84,74
P1441,Sản phẩm 1441,5926.82,303
P1442,Sản phẩm 1442,12809.39,282
P1443,Sản phẩm 1443,47648.98,434
P1444,Sản phẩm 1444,92095.43,360
P1445,Sản phẩm 1445,89868.55,434
P1446,Sản phẩm 1446,10713.44,406
P1447,Sản phẩm 1447,50112.26,157
P1448,Sản phẩm 1448,6842.33,282
P1449,Sản phẩm 1449,21752.72,305
P1450,Sản phẩm 1450,10018.24,60
P1451,Sản phẩm 1451,53132.81,213
P1452,Sản phẩm 1452,35910.93,131
P1453,Sản phẩm 1453,41590.87,35
P1454,Sản phẩm 1454,39447.83,187
P1455,Sản phẩm 1455,34274.67,187
P1456,Sản phẩm 1456,23246.57,379
P1457,Sản phẩm 1457,19164.62,293
P1458,Sản phẩm 1458,97524.05,221
P1459,Sản phẩm 1459,51214.2,166
P1460,Sản phẩm 1460,28763.85,379
P1461,Sản phẩm 1461,16418.16,101
P1462,Sản phẩm 1462,63825.8,409
P1463,Sản phẩm 1463,10420.68,246
P1464,Sản phẩm 1464,78411.3,71
P1465,Sản phẩm 1465,82533.85,405
P1466,Sản phẩm 1466,77882.51,200
P1467,Sản phẩm 1467,30033.21,495
P1468,Sản phẩm 1468,35377.85,64
P1469,Sản phẩm 1469,99311.99,113
P1470,Sản phẩm 1470,66527.48,169
P1471,Sản phẩm 1471,31664.0,221
P1472,Sản phẩm 1472,35331.47,377
P1473,Sản phẩm 1473,85273.21,20
P1474,Sản phẩm 1474,84300.51,27
P1475,Sản phẩm 1475,42789.57,427
P1476,Sản phẩm 1476,35550.78,89
P1477,Sản phẩm 1477,90609.81,406
P1478,Sản phẩm 1478,32257.85,185
P1479,Sản phẩm 1479,29215.22,417
P1480,Sản phẩm 1480,73778.75,114
P1481,Sản phẩm 1481,98892.36,96
P1482,Sản phẩm 1482,66126.56,411
P1483,Sản phẩm 1483,7417.38,437
P1484,Sản phẩm 1484,79279.47,413
P1485,Sản phẩm 1485,37500.41,199
P1486,Sản phẩm 1486,32411.1,288
P1487,Sản phẩm 1487,99453.1,60
P1488,Sản phẩm 1488,27876.21,206
P1489,Sản phẩm 1489,3360.17,148
P1490,Sản phẩm 1490,82930.84,424
P1491,Sản phẩm 1491,78145.54,225
P1492,Sản phẩm 1492,52907.28,496
P1493,Sản phẩm 1493,2167.1,498
P1494,Sản phẩm 1494,91602.35,162
P1495,Sản phẩm 1495,83451.91,237
P1496,Sản phẩm 1496,49018.59,419
P1497,Sản phẩm 1497,28586.72,290
P1498,Sản phẩm 1498,25465.19,400
P1499,Sản phẩm 1499,48972.56,486
P1500,Sản phẩm 1500,94968.86,36
P1501,Sản phẩm 1501,1724.3,500
P1502,Sản phẩm 1502,82766.83,62
P1503,Sản phẩm 1503,80875.93,386
P1504,Sản phẩm 1504,97642.12,265
P1505,Sản phẩm 1505,89763.72,312
P1506,Sản phẩm 1506,53458.47,164
P1507,Sản phẩm 1507,2941.69,216
P1508,Sản phẩm 1508,57340.65,463
P1509,Sản phẩm 1509,74714.57,73
P1510,Sản phẩm 1510,54150.6,255
P1511,Sản phẩm 1511,75295.33,422
P1512,Sản phẩm 1512,37846.37,451
P1513,Sản phẩm 1513,65795.04,337
P1514,Sản phẩm 1514,33707.94,72
P1515,Sản phẩm 1515,12134.39,488
P1516,Sản phẩm 1516,83513.31,199
P1517,Sản phẩm 1517,12943.89,140
P1518,Sản phẩm 1518,37417.75,109
P1519,Sản phẩm 1519,69187.44,373
P1520,Sản phẩm 1520,26437.35,154
P1521,Sản phẩm 1521,76669.29,58
P1522,Sản phẩm 1522,69450.89,347
P1523,Sản phẩm 1523,94357.41,325
P1524,Sản phẩm 1524,92898.75,283
P1525,Sản phẩm 1525,15590.73,458
P1526,Sản phẩm 1526,44378.61,158
P1527,Sản phẩm 1527,48413.4,115
P1528,Sản phẩm 1528,62555.6,152
P1529,Sản phẩm 1529,42928.7,237
P1530,Sản phẩm 1530,2906.27,63
P1531,Sản phẩm 1531,17708.27,101
P1532,Sản phẩm 1532,61828.13,137
P1533,Sản phẩm 1533,44731.73,31
P1534,Sản phẩm 1534,45381.38,18
P1535,Sản phẩm 1535,49799.64,229
P1536,Sản phẩm 1536,31089.07,464
P1537,Sản phẩm 1537,89784.41,266
P1538,Sản phẩm 1538,64720.38,141
P1539,Sản phẩm 1539,19881.41,244
P1540,Sản phẩm 1540,70954.82,290
P1541,Sản phẩm 1541,70161.15,46
P1542,Sản phẩm 1542,60812.69,2
P1543,Sản phẩm 1543,55869.62,459
P1544,Sản phẩm 1544,10659.83,130
P1545,Sản phẩm 1545,45157.24,100
P1546,Sản phẩm 1546,8710.03,271
P1547,Sản phẩm 1547,3432.79,7
P1548,Sản phẩm 1548,20882.06,227
P1549,Sản phẩm 1549,12103.52,243
P1550,Sản phẩm 1550,38357.79,448
P1551,Sản phẩm 1551,14820.46,194
P1552,Sản phẩm 1552,15606.62,133
P1553,Sản phẩm 1553,56701.63,197
P1554,Sản phẩm 1554,3401.28,209
P1555,Sản phẩm 1555,40081.21,179
P1556,Sản phẩm 1556,78320.67,249
P1557,Sản phẩm 1557,83327.37,260
P1558,Sản phẩm 1558,31770.16,102
P1559,Sản phẩm 1559,87891.96,130
P1560,Sản phẩm 1560,39660.66,153
P1561,Sản phẩm 1561,8943.96,70
P1562,Sản phẩm 1562,84201.72,124
P1563,Sản phẩm 1563,43054.31,251
P1564,Sản phẩm 1564,21368.91,2
P1565,Sản phẩm 1565,52144.86,171
P1566,Sản phẩm 1566,60069.77,75
P1567,Sản phẩm 1567,70122.24,327
P1568,Sản phẩm 1568,38349.97,140
P1569,Sản phẩm 1569,23757.42,293
P1570,Sản phẩm 1570,62836.85,140
P1571,Sản phẩm 1571,50476.76,123
P1572,Sản phẩm 1572,51496.98,314
P1573,Sản phẩm 1573,96411.37,63
P1574,Sản phẩm 1574,67906.59,28
P1575,Sản phẩm 1575,89097.8,105
P1576,Sản phẩm 1576,79685.34,13
P1577,Sản phẩm 1577,74229.58,321
P1578,Sản phẩm 1578,22535.95,389
P1579,Sản phẩm 1579,1431.27,499
P1580,Sản phẩm 1580,40327.45,282
P1581,Sản phẩm 1581,85840.55,69
P1582,Sản phẩm 1582,71890.34,438
P1583,Sản phẩm 1583,24065.44,91
P1584,Sản phẩm 1584,93961.59,66
P1585,Sản phẩm 1585,37537.58,253
P1586,Sản phẩm 1586,76678.33,120
P1587,Sản phẩm 1587,18265.69,482
P1588,Sản phẩm 1588,82936.1,38
P1589,Sản phẩm 1589,11096.94,197
P1590,Sản phẩm 1590,41302.82,439
P1591,Sản phẩm 1591,89080.01,167
P1592,Sản phẩm 1592,79426.22,404
P1593,Sản phẩm 1593,75855.07,449
P1594,Sản phẩm 1594,91085.78,231
P1595,Sản phẩm 1595,12246.29,7
P1596,Sản phẩm 1596,33820.95,447
P1597,Sản phẩm 1597,42191.04,468
P1598,Sản phẩm 1598,96653.48,18
P1599,Sản phẩm 1599,59723.46,6
P1600,Sản phẩm 1600,35207.93,185
P1601,Sản phẩm 1601,4518.6,250
P1602,Sản phẩm 1602,92646.09,217
P1603,Sản phẩm 1603,17549.75,374
P1604,Sản phẩm 1604,22479.44,325
P1605,Sản phẩm 1605,87282.26,215
P1606,Sản phẩm 1606,56944.96,115
P1607,Sản phẩm 1607,41009.27,44
P1608,Sản phẩm 1608,21869.78,350
P1609,Sản phẩm 1609,95688.44,63
P1610,Sản phẩm 1610,78769.95,209
P1611,Sản phẩm 1611,26119.87,268
P1612,Sản phẩm 1612,85351.61,395
P1613,Sản phẩm 1613,89487.58,221
P1614,Sản phẩm 1614,3447.48,407
P1615,Sản phẩm 1615,97595.98,82
P1616,Sản phẩm 1616,22835.31,302
P1617,Sản phẩm 1617,38073.18,371
P1618,Sản phẩm 1618,40500.57,211
P1619,Sản phẩm 1619,57251.35,433
P1620,Sản phẩm 1620,27210.42,270
P1621,Sản phẩm 1621,89255.52,284
P1622,Sản phẩm 1622,67581.24,112
P1623,Sản phẩm 1623,97647.66,195
P1624,Sản phẩm 1624,98010.68,286
P1625,Sản phẩm 1625,97338.07,416
P1626,Sản phẩm 1626,96855.86,291
P1627,Sản phẩm 1627,85030.72,492
P1628,Sản phẩm 1628,2797.95,454
P1629,Sản phẩm 1629,17302.81,432
P1630,Sản phẩm 1630,63570.63,360
P1631,Sản phẩm 1631,47247.43,303
P1632,Sản phẩm 1632,50894.27,172
P1633,Sản phẩm 1633,29002.84,179
P1634,Sản phẩm 1634,94277.44,17
P1635,Sản phẩm 1635,73733.8,149
P1636,Sản phẩm 1636,75385.99,109
P1637,Sản phẩm 1637,28554.51,243
P1638,Sản phẩm 1638,68100.65,436
P1639,Sản phẩm 1639,44349.42,383
P1640,Sản phẩm 1640,56760.65,235
P1641,Sản phẩm 1641,35284.27,413
P1642,Sản phẩm 1642,72417.42,412
P1643,Sản phẩm 1643,12219.44,92
P1644,Sản phẩm 1644,40953.0,409
P1645,Sản phẩm 1645,35497.96,490
P1646,Sản phẩm 1646,69434.26,475
P1647,Sản phẩm 1647,46831.8,250
P1648,Sản phẩm 1648,35283.8,276
P1649,Sản phẩm 1649,36435.56,314
P1650,Sản phẩm 1650,36449.09,203
P1651,Sản phẩm 1651,95658.61,419
P1652,Sản phẩm 1652,72713.95,91
P1653,Sản phẩm 1653,25824.08,479
P1654,Sản phẩm 1654,30703.3,249
P1655,Sản phẩm 1655,28912.06,187
P1656,Sản phẩm 1656,3170.51,453
P1657,Sản phẩm 1657,79734.54,439
P1658,Sản phẩm 1658,52800.14,285
P1659,Sản phẩm 1659,10148.43,24
P1660,Sản phẩm 1660,91586.53,54
P1661,Sản phẩm 1661,60755.84,425
P1662,Sản phẩm 1662,67611.39,230
P1663,Sản phẩm 1663,34042.56,395
P1664,Sản phẩm 1664,62159.21,183
P1665,Sản phẩm 1665,58716.62,294
P1666,Sản phẩm 1666,50880.45,125
P1667,Sản phẩm 1667,91190.0,283
P1668,Sản phẩm 1668,37856.09,486
P1669,Sản phẩm 1669,98449.43,176
P1670,Sản phẩm 1670,69887.78,168
P1671,Sản phẩm 1671,40279.64,475
P1672,Sản phẩm 1672,54788.09,112
P1673,Sản phẩm 1673,71113.12,476
P1674,Sản phẩm 1674,45637.42,162
P1675,Sản phẩm 1675,39097.8,370
P1676,Sản phẩm 1676,34675.33,119
P1677,Sản phẩm 1677,11780.15,473
P1678,Sản phẩm 1678,68922.62,63
P1679,Sản phẩm 1679,27080.06,28
P1680,Sản phẩm 1680,59652.58,422
P1681,Sản phẩm 1681,3365.18,430
P1682,Sản phẩm 1682,1641.2,312
P1683,Sản phẩm 1683,86654.13,336
P1684,Sản phẩm 1684,42017.36,91
P1685,Sản phẩm 1685,80825.33,476
P1686,Sản phẩm 1686,76272.46,243
P1687,Sản phẩm 1687,32962.92,401
P1688,Sản phẩm 1688,23934.49,232
P1689,Sản phẩm 1689,23125.23,140
P1690,Sản phẩm 1690,39925.82,98
P1691,Sản phẩm 1691,20713.15,145
P1692,Sản phẩm 1692,24846.44,231
P1693,Sản phẩm 1693,21676.98,434
P1694,Sản phẩm 1694,1793.86,110
P1695,Sản phẩm 1695,39018.71,366
P1696,Sản phẩm 1696,45437.08,430
P1697,Sản phẩm 1697,47350.97,191
P1698,Sản phẩm 1698,62335.05,193
P1699,Sản phẩm 1699,10147.91,252
P1700,Sản phẩm 1700,41906.21,262
P1701,Sản phẩm 1701,65509.16,215
P1702,Sản phẩm 1702,26848.64,20
P1703,Sản phẩm 1703,14183.21,486
P1704,Sản phẩm 1704,37714.54,103
P1705,Sản phẩm 1705,61782.94,215
P1706,Sản phẩm 1706,26227.05,210
P1707,Sản phẩm 1707,96506.97,471
P1708,Sản phẩm 1708,43764.31,315
P1709,Sản phẩm 1709,15780.84,490
P1710,Sản phẩm 1710,72136.24,38
P1711,Sản phẩm 1711,59308.05,481
P1712,Sản phẩm 1712,6716.09,20
P1713,Sản phẩm 1713,76084.17,208
P1714,Sản phẩm 1714,4511.39,247
P1715,Sản phẩm 1715,58455.08,320
P1716,Sản phẩm 1716,55400.77,328
P1717,Sản phẩm 1717,9750.11,473
P1718,Sản phẩm 1718,67458.28,257
P1719,Sản phẩm 1719,53915.83,150
P1720,Sản phẩm 1720,41818.32,20
P1721,Sản phẩm 1721,4256.69,60
P1722,Sản phẩm 1722,50704.86,186
P1723,Sản phẩm 1723,63676.21,50
P1724,Sản phẩm 1724,85379.87,156
P1725,Sản phẩm 1725,91970.75,182
P1726,Sản phẩm 1726,88231.18,436
P1727,Sản phẩm 1727,82183.99,298
P1728,Sản phẩm 1728,67744.93,327
P1729,Sản phẩm 1729,97493.82,121
P1730,Sản phẩm 1730,63996.17,149
P1731,Sản phẩm 1731,14755.07,277
P1732,Sản phẩm 1732,98419.91,66
P1733,Sản phẩm 1733,21116.71,94
P1734,Sản phẩm 1734,81047.41,338
P1735,Sản phẩm 1735,65943.05,28
P1736,Sản phẩm 1736,8519.85,357
P1737,Sản phẩm 1737,19517.35,352
P1738,Sản phẩm 1738,39723.12,324
P1739,Sản phẩm 1739,44321.69,416
P1740,Sản phẩm 1740,56914.09,357
P1741,Sản phẩm 1741,90563.34,272
P1742,Sản phẩm 1742,99825.27,360
P1743,Sản phẩm 1743,31756.05,225
P1744,Sản phẩm 1744,58262.81,68
P1745,Sản phẩm 1745,1931.7,354
P1746,Sản phẩm 1746,34815.85,450
P1747,Sản phẩm 1747,12573.38,328
P1748,Sản phẩm 1748,26003.76,327
P1749,Sản phẩm 1749,54044.62,397
P1750,Sản phẩm 1750,31163.82,47
P1751,Sản phẩm 1751,90495.29,38
P1752,Sản phẩm 1752,39486.92,51
P1753,Sản phẩm 1753,93665.69,292
P1754,Sản phẩm 1754,65429.98,103
P1755,Sản phẩm 1755,19108.46,368
P1756,Sản phẩm 1756,45139.39,104
P1757,Sản phẩm 1757,19253.74,301
P1758,Sản phẩm 1758,76916.04,353
P1759,Sản phẩm 1759,3565.83,181
P1760,Sản phẩm 1760,12183.25,471
P1761,Sản phẩm 1761,12933.27,49
P1762,Sản phẩm 1762,34040.72,234
P1763,Sản phẩm 1763,39202.38,456
P1764,Sản phẩm 1764,23348.33,381
P1765,Sản phẩm 1765,77792.01,46
P1766,Sản phẩm 1766,26933.35,89
P1767,Sản phẩm 1767,61919.74,224
P1768,Sản phẩm 1768,82432.75,291
P1769,Sản phẩm 1769,68805.94,420
P1770,Sản phẩm 1770,19296.09,428
P1771,Sản phẩm 1771,14076.22,447
P1772,Sản phẩm 1772,87140.54,392
P1773,Sản phẩm 1773,22288.96,459
P1774,Sản phẩm 1774,13850.43,298
P1775,Sản phẩm 1775,60550.46,43
P1776,Sản phẩm 1776,38167.53,25
P1777,Sản phẩm 1777,56904.31,240
P1778,Sản phẩm 1778,25662.87,429
P1779,Sản phẩm 1779,74057.06,217
P1780,Sản phẩm 1780,49494.3,177
P1781,Sản phẩm 1781,50152.97,413
P1782,Sản phẩm 1782,6366.99,39
P1783,Sản phẩm 1783,4572.79,266
P1784,Sản phẩm 1784,8529.84,84
P1785,Sản phẩm 1785,74130.04,13
P1786,Sản phẩm 1786,41873.79,412
P1787,Sản phẩm 1787,57967.13,380
P1788,Sản phẩm 1788,91306.04,328
P1789,Sản phẩm 1789,33565.08,204
P1790,Sản phẩm 1790,39520.56,110
P1791,Sản phẩm 1791,52201.11,410
P1792,Sản phẩm 1792,94986.23,419
P1793,Sản phẩm 1793,88041.33,324
P1794,Sản phẩm 1794,18458.25,369
P1795,Sản phẩm 1795,99870.64,302
P1796,Sản phẩm 1796,3580.75,124
P1797,Sản phẩm 1797,57877.22,487
P1798,Sản phẩm 1798,33987.97,48
P1799,Sản phẩm 1799,15292.71,336
P1800,Sản phẩm 1800,94633.9,295
P1801,Sản phẩm 1801,65285.1,51
P1802,Sản phẩm 1802,71533.88,161
P1803,Sản phẩm 1803,45319.54,55
P1804,Sản phẩm 1804,80616.2,325
P1805,Sản phẩm 1805,91361.99,39
P1806,Sản phẩm 1806,13649.48,286
P1807,Sản phẩm 1807,97585.15,359
P1808,Sản phẩm 1808,97170.79,65
P1809,Sản phẩm 1809,27156.26,429
P1810,Sản phẩm 1810,25192.05,485
P1811,Sản phẩm 1811,58649.23,39
P1812,Sản phẩm 1812,49517.75,469
P1813,Sản phẩm 1813,10053.11,5
P1814,Sản phẩm 1814,74925.48,341
P1815,Sản phẩm 1815,78316.93,266
P1816,Sản phẩm 1816,97960.39,131
P1817,Sản phẩm 1817,37923.04,374
P1818,Sản phẩm 1818,28191.05,83
P1819,Sản phẩm 1819,44200.8,392
P1820,Sản phẩm 1820,76165.05,44
P1821,Sản phẩm 1821,98168.42,180
P1822,Sản phẩm 1822,52703.84,354
P1823,Sản phẩm 1823,78408.89,357
P1824,Sản phẩm 1824,84304.14,123
P1825,Sản phẩm 1825,15203.55,156
P1826,Sản phẩm 1826,72369.17,62
P1827,Sản phẩm 1827,75173.68,14
P1828,Sản phẩm 1828,23376.53,416
P1829,Sản phẩm 1829,34843.1,351
P1830,Sản phẩm 1830,41531.72,206
P1831,Sản phẩm 1831,33020.41,193
P1832,Sản phẩm 1832,13234.96,56
P1833,Sản phẩm 1833,85103.04,383
P1834,Sản phẩm 1834,28806.41,485
P1835,Sản phẩm 1835,62159.22,285
P1836,Sản phẩm 1836,78111.85,435
P1837,Sản phẩm 1837,60857.21,200
P1838,Sản phẩm 1838,43536.38,452
P1839,Sản phẩm 1839,74654.1,417
P1840,Sản phẩm 1840,41628.54,458
P1841,Sản phẩm 1841,88200.62,190
P1842,Sản phẩm 1842,66418.62,492
P1843,Sản phẩm 1843,25224.95,291
P1844,Sản phẩm 1844,56298.98,463
P1845,Sản phẩm 1845,78365.26,201
P1846,Sản phẩm 1846,35135.41,31
P1847,Sản phẩm 1847,70189.65,430
P1848,Sản phẩm 1848,58409.87,197
P1849,Sản phẩm 1849,77164.8,248
P1850,Sản phẩm 1850,94474.6,147
P1851,Sản phẩm 1851,35689.01,170
P1852,Sản phẩm 1852,77061.77,455
P1853,Sản phẩm 1853,79420.65,367
P1854,Sản phẩm 1854,20738.26,133
P1855,Sản phẩm 1855,71691.76,81
P1856,Sản phẩm 1856,86477.13,92
P1857,Sản phẩm 1857,96928.25,251
P1858,Sản phẩm 1858,3042.7,369
P1859,Sản phẩm 1859,75140.37,52
P1860,Sản phẩm 1860,14999.38,208
P1861,Sản phẩm 1861,29732.38,263
P1862,Sản phẩm 1862,86451.45,3
P1863,Sản phẩm 1863,9787.75,290
P1864,Sản phẩm 1864,37376.05,436
P1865,Sản phẩm 1865,41312.79,114
P1866,Sản phẩm 1866,51171.59,152
P1867,Sản phẩm 1867,67518.58,215
P1868,Sản phẩm 1868,31302.51,268
P1869,Sản phẩm 1869,80713.64,229
P1870,Sản phẩm 1870,3681.69,250
P1871,Sản phẩm 1871,47949.65,87
P1872,Sản phẩm 1872,32204.6,335
P1873,Sản phẩm 1873,33953.06,471
P1874,Sản phẩm 1874,42723.52,307
P1875,Sản phẩm 1875,15178.06,391
P1876,Sản phẩm 1876,11569.82,70
P1877,Sản phẩm 1877,18056.65,295
P1878,Sản phẩm 1878,58969.67,482
P1879,Sản phẩm 1879,45501.71,235
P1880,Sản phẩm 1880,86053.18,423
P1881,Sản phẩm 1881,4237.14,190
P1882,Sản phẩm 1882,30024.54,196
P1883,Sản phẩm 1883,68705.25,38
P1884,Sản phẩm 1884,19093.63,413
P1885,Sản phẩm 1885,10594.38,37
P1886,Sản phẩm 1886,26643.84,405
P1887,Sản phẩm 1887,85280.28,126
P1888,Sản phẩm 1888,67891.53,35
P1889,Sản phẩm 1889,13443.23,239
P1890,Sản phẩm 1890,66904.71,499
P1891,Sản phẩm 1891,85164.97,202
P1892,Sản phẩm 1892,31023.19,321
P1893,Sản phẩm 1893,66788.43,495
P1894,Sản phẩm 1894,75984.47,264
P1895,Sản phẩm 1895,87671.56,443
P1896,Sản phẩm 1896,37086.44,219
P1897,Sản phẩm 1897,86104.29,459
P1898,Sản phẩm 1898,4197.35,282
P1899,Sản phẩm 1899,4608.43,489
P1900,Sản phẩm 1900,63227.16,19
P1901,Sản phẩm 1901,37814.17,12
P1902,Sản phẩm 1902,33248.38,490
P1903,Sản phẩm 1903,6045.79,480
P1904,Sản phẩm 1904,75914.28,338
P1905,Sản phẩm 1905,53578.01,32
P1906,Sản phẩm 1906,12720.1,422
P1907,Sản phẩm 1907,70243.13,449
P1908,Sản phẩm 1908,62523.79,317
P1909,Sản phẩm 1909,75535.75,159
P1910,Sản phẩm 1910,19418.63,395
P1911,Sản phẩm 1911,95339.83,33
P1912,Sản phẩm 1912,5093.17,457
P1913,Sản phẩm 1913,89305.09,130
P1914,Sản phẩm 1914,87796.3,262
P1915,Sản phẩm 1915,84512.2,341
P1916,Sản phẩm 1916,35832.31,51
P1917,Sản phẩm 1917,71597.25,48
P1918,Sản phẩm 1918,19764.07,33
P1919,Sản phẩm 1919,65291.69,100
P1920,Sản phẩm 1920,41063.02,389
P1921,Sản phẩm 1921,25925.15,182
P1922,Sản phẩm 1922,39812.94,100
P1923,Sản phẩm 1923,62789.04,349
P1924,Sản phẩm 1924,98997.41,215
P1925,Sản phẩm 1925,82674.13,10
P1926,Sản phẩm 1926,52945.79,11
P1927,Sản phẩm 1927,10145.93,162
P1928,Sản phẩm 1928,9347.37,66
P1929,Sản phẩm 1929,50040.84,447
P1930,Sản phẩm 1930,7039.64,388
P1931,Sản phẩm 1931,4848.89,327
P1932,Sản phẩm 1932,25545.35,262
P1933,Sản phẩm 1933,27589.82,223
P1934,Sản phẩm 1934,99945.02,394
P1935,Sản phẩm 1935,24982.63,277
P1936,Sản phẩm 1936,41958.62,456
P1937,Sản phẩm 1937,93883.63,146
P1938,Sản phẩm 1938,15986.86,424
P1939,Sản phẩm 1939,18476.27,166
P1940,Sản phẩm 1940,85927.26,437
P1941,Sản phẩm 1941,84238.7,314
P1942,Sản phẩm 1942,36685.57,476
P1943,Sản phẩm 1943,16765.65,170
P1944,Sản phẩm 1944,54100.53,157
P1945,Sản phẩm 1945,98740.24,493
P1946,Sản phẩm 1946,53883.99,448
P1947,Sản phẩm 1947,40766.38,198
P1948,Sản phẩm 1948,1497.78,218
P1949,Sản phẩm 1949,14176.73,302
P1950,Sản phẩm 1950,76847.87,432
